ticker,revised_ticker,first_qualifying_date,rank_that_day,population_that_day,hh_date,hh_confirmed_date,suggested_resistance,is_valid_flag,resistance_override,status,streak_still_active
TGTX,TGTX,7/27/2022,13,137,8/15/2022,8/17/2022,8.65,,,OK,
TGTX,TGTX,11/14/2022,15,184,11/14/2022,11/16/2022,9.7,,,OK,
TGTX,TGTX,11/14/2022,15,184,12/14/2022,12/16/2022,9.33,,,OK,
TGTX,TGTX,11/21/2022,12,221,1/3/2023,1/5/2023,12.24,,,OK,
TGTX,TGTX,1/11/2023,14,69,1/13/2023,1/18/2023,13.895,,,OK,
TGTX,TGTX,1/11/2023,14,69,2/7/2023,2/9/2023,19.12,,,OK,
TGTX,TGTX,1/11/2023,14,69,2/15/2023,2/17/2023,19.59,,,OK,
TGTX,TGTX,4/17/2023,16,37,5/4/2023,5/8/2023,35.67,,,OK,
TGTX,TGTX,4/28/2023,9,49,6/8/2023,6/12/2023,29.32,,,OK,
TGTX,TGTX,11/10/2023,5,35,11/21/2023,11/24/2023,13.17,,,OK,
TGTX,TGTX,11/10/2023,5,35,12/7/2023,12/11/2023,16.99,,,OK,
TGTX,TGTX,11/10/2023,5,35,12/19/2023,12/21/2023,18.875,,,OK,
TGTX,TGTX,11/28/2023,11,70,1/10/2024,1/12/2024,22.67,,,OK,
TGTX,TGTX,3/14/2025,16,55,3/24/2025,3/26/2025,43.32,,,OK,
TGTX,TGTX,3/21/2025,6,48,5/1/2025,5/5/2025,46.48,,,OK,
TH,TH,7/14/2022,14,192,8/1/2022,8/3/2022,14.86,,,OK,
TH,TH,7/14/2022,14,192,8/22/2022,8/24/2022,15.67,,,OK,
THC,THC,11/15/2007,4,66,11/15/2007,11/19/2007,18,,,OK,
THC,THC,11/15/2007,4,66,12/11/2007,12/13/2007,24,,,OK,
THC,THC,3/14/2008,14,49,4/2/2008,4/4/2008,23.6,,,OK,
THC,THC,4/27/2009,15,492,4/23/2009,4/27/2009,9.08,,,OK,
THC,THC,4/27/2009,15,492,5/5/2009,5/7/2009,11.08,,,OK,
THC,THC,4/27/2009,15,492,6/1/2009,6/3/2009,16.32,,,OK,
THC,THC,7/28/2009,15,69,8/4/2009,8/6/2009,17.56,,,OK,
THC,THC,7/28/2009,15,69,8/18/2009,8/20/2009,20.36,,,OK,
THC,THC,7/3/2012,15,17,8/13/2012,8/15/2012,21.4,,,OK,
THE^07,THE,,,,,,,,,no_pivot_yet,FALSE
THE^07,THE,,,,,,,,,no_pivot_yet,FALSE
THE^07,THE,9/14/2006,8,11,10/13/2006,10/17/2006,33.4,,,OK,
THE^07,THE,9/18/2006,10,11,10/27/2006,10/31/2006,35.55,,,OK,
THMO,THMO,4/30/2020,5,451,4/30/2020,5/4/2020,638.1,,,OK,
THMO,THMO,4/30/2020,5,451,6/8/2020,6/10/2020,368.1,,,OK,
THMO,THMO,5/11/2020,6,588,6/23/2020,6/25/2020,289.8,,,OK,
THMRQ^12,THMRQ,,,,,,,,,no_pivot_yet,FALSE
THMRQ^12,THMRQ,,,,,,,,,no_pivot_yet,FALSE
THO,THO,9/29/2011,7,60,9/29/2011,10/3/2011,24.6,,,OK,
THO,THO,9/29/2011,7,60,10/12/2011,10/14/2011,26.8,,,OK,
THO,THO,9/29/2011,7,60,10/24/2011,10/26/2011,27.51,,,OK,
THO,THO,9/29/2011,7,60,10/28/2011,11/1/2011,29.08,,,OK,
THO,THO,10/4/2011,5,35,11/16/2011,11/18/2011,26.85,,,OK,
THQIQ^13,THQIQ,,,,,,,,,no_daily_bars,FALSE
THQIQ^13,THQIQ,,,,,,,,,no_daily_bars,FALSE
THS^26,THS,10/14/2008,5,6,11/3/2008,11/5/2008,31.215,,,OK,
THS^26,THS,10/14/2008,5,6,11/24/2008,11/26/2008,29.0892,,,OK,
THTX^25,THTX,4/15/2025,4,42,4/14/2025,4/16/2025,3.13,,,OK,
TIBX^14,TIBX,10/5/2011,11,31,10/24/2011,10/26/2011,28.5,,,OK,
TIBX^14,TIBX,10/5/2011,11,31,10/28/2011,11/1/2011,29.56,,,OK,
TIBX^14,TIBX,10/5/2011,11,31,11/16/2011,11/18/2011,31.145,,,OK,
TIE^13,TIE,,,,,,,,,no_pivot_yet,FALSE
TIE^13,TIE,,,,,,,,,no_pivot_yet,FALSE
TIE^13,TIE,,,,,,,,,no_pivot_yet,FALSE
TIE^13,TIE,,,,,,,,,no_pivot_yet,FALSE
TIE^13,TIE,,,,,,,,,no_pivot_yet,FALSE
TIE^13,TIE,,,,,,,,,no_pivot_yet,FALSE
TIE^13,TIE,,,,,,,,,no_pivot_yet,FALSE
TIE^13,TIE,,,,,,,,,no_pivot_yet,FALSE
TIE^13,TIE,,,,,,,,,no_pivot_yet,FALSE
TIE^13,TIE,10/31/2006,12,14,11/20/2006,11/22/2006,29.98,,,OK,
TIE^13,TIE,10/31/2006,12,14,12/5/2006,12/7/2006,33.92,,,OK,
TIE^13,TIE,6/2/2010,4,16,6/3/2010,6/7/2010,18.29,,,OK,
TIE^13,TIE,6/2/2010,4,16,6/14/2010,6/16/2010,20.77,,,OK,
TIE^13,TIE,6/2/2010,4,16,6/21/2010,6/23/2010,21.29,,,OK,
TIGO,TIGO,,,,,,,,,no_pivot_yet,FALSE
TIGO,TIGO,,,,,,,,,no_pivot_yet,FALSE
TIGO,TIGO,,,,,,,,,no_pivot_yet,FALSE
TIGR,TIGR,4/29/2021,16,77,4/28/2021,4/30/2021,23.3,,,OK,
TIGR,TIGR,4/29/2021,16,77,6/4/2021,6/8/2021,28.38,,,OK,
TIGR,TIGR,9/5/2023,13,24,9/6/2023,9/8/2023,5.8,,,OK,
TIGR,TIGR,9/5/2023,13,24,10/11/2023,10/13/2023,5.722,,,OK,
TIGR,TIGR,9/25/2023,2,19,11/6/2023,11/8/2023,4.99,,,OK,
TIGR,TIGR,10/11/2023,14,18,11/15/2023,11/17/2023,5.1,,,OK,
TIGR,TIGR,10/1/2024,9,96,10/7/2024,10/9/2024,14.48,,,OK,
TIGR,TIGR,10/1/2024,9,96,11/7/2024,11/11/2024,7.61,,,OK,
TIL,TIL,9/13/2024,1,48,9/13/2024,9/17/2024,92,,,OK,
TIL,TIL,6/16/2025,10,155,7/24/2025,7/28/2025,32.76,,,OK,
TIN^12,TIN,7/30/2008,14,79,8/4/2008,8/6/2008,16.68,,,OK,
TIN^12,TIN,7/30/2008,14,79,8/15/2008,8/19/2008,18.11,,,OK,
TIN^12,TIN,7/30/2008,14,79,9/3/2008,9/5/2008,18.74,,,OK,
TIN^12,TIN,4/2/2009,12,334,4/17/2009,4/21/2009,7.79,,,OK,
TIN^12,TIN,4/2/2009,12,334,5/7/2009,5/11/2009,13.27,,,OK,
TIN^12,TIN,4/27/2009,7,492,6/5/2009,6/9/2009,15.64,,,OK,
TIN^12,TIN,7/22/2009,16,46,7/30/2009,8/3/2009,16.3,,,OK,
TIN^12,TIN,7/22/2009,16,46,8/28/2009,9/1/2009,17.33,,,OK,
TIOG,TIOG,,,,,,,,,no_pivot_yet,FALSE
TIOG,TIOG,,,,,,,,,no_pivot_yet,FALSE
TIOG,TIOG,,,,,,,,,no_pivot_yet,FALSE
TITN,TITN,,,,,,,,,no_pivot_yet,FALSE
TITN,TITN,6/2/2008,16,53,6/25/2008,6/27/2008,34.49,,,OK,
TITN,TITN,6/13/2008,13,52,7/24/2008,7/28/2008,29.8,,,OK,
TITN,TITN,7/18/2012,13,22,8/8/2012,8/10/2012,30.32,,,OK,
TIVO.1^16,TIVO,,,,,,,,,no_pivot_yet,FALSE
TIVO.1^16,TIVO,,,,,,,,,no_pivot_yet,FALSE
TIVO.1^16,TIVO,,,,,,,,,no_pivot_yet,FALSE
TIVO.1^16,TIVO,,,,,,,,,no_pivot_yet,FALSE
TIVO.1^16,TIVO,,,,,,,,,no_pivot_yet,FALSE
TIVO.1^16,TIVO,,,,,,,,,no_pivot_yet,FALSE
TIVO.1^16,TIVO,,,,,,,,,no_pivot_yet,FALSE
TIVO.1^16,TIVO,,,,,,,,,no_pivot_yet,FALSE
TIVO.1^16,TIVO,,,,,,,,,no_pivot_yet,FALSE
TIVO.1^16,TIVO,6/19/2009,13,144,7/28/2009,7/30/2009,10.74,,,OK,
TIVO.1^16,TIVO,6/22/2009,10,130,8/4/2009,8/6/2009,10.99,,,OK,
TIVO.1^16,TIVO,3/8/2010,2,12,3/5/2010,3/9/2010,17.98,,,OK,
TIVO.1^16,TIVO,3/8/2010,2,12,4/7/2010,4/9/2010,18.69,,,OK,
TIVO.1^16,TIVO,3/15/2010,1,23,4/26/2010,4/28/2010,18.93,,,OK,
TIVO.1^16,TIVO,9/23/2010,15,15,10/6/2010,10/8/2010,11.2,,,OK,
TIVO.1^16,TIVO,9/23/2010,15,15,10/27/2010,10/29/2010,11.5,,,OK,
TIVO.1^16,TIVO,9/24/2010,11,12,11/4/2010,11/8/2010,11.53,,,OK,
TIVO.1^16,TIVO,5/3/2011,16,28,6/2/2011,6/6/2011,10.88,,,OK,
TIVO.1^16,TIVO,9/8/2011,8,23,9/7/2011,9/9/2011,11.33,,,OK,
TIVO^20,TIVO,,,,,,,,,no_pivot_yet,FALSE
TJGC,TJGC,,,,,,,,,no_pivot_yet,FALSE
TJGC,TJGC,,,,,,,,,no_pivot_yet,TRUE
TK,TK,6/23/2009,13,90,8/5/2009,8/7/2009,19.1,,,OK,
TK,TK,8/31/2016,16,28,9/8/2016,9/12/2016,8.22,,,OK,
TK,TK,8/31/2016,16,28,10/10/2016,10/12/2016,8.84,,,OK,
TK,TK,1/30/2017,10,25,1/26/2017,1/30/2017,11.77,,,OK,
TK,TK,1/30/2017,10,25,2/15/2017,2/17/2017,10.75,,,OK,
TK,TK,1/30/2017,10,25,2/22/2017,2/24/2017,11.15,,,OK,
TK,TK,7/17/2017,11,22,8/3/2017,8/7/2017,10.25,,,OK,
TK,TK,8/15/2017,6,20,9/25/2017,9/27/2017,9.235,,,OK,
TKC,TKC,11/23/2007,15,28,12/6/2007,12/10/2007,30,,,OK,
TKO,TKO,,,,,,,,,no_pivot_yet,FALSE
TKO,TKO,,,,,,,,,no_pivot_yet,FALSE
TKO,TKO,,,,,,,,,no_pivot_yet,FALSE
TKO,TKO,,,,,,,,,no_pivot_yet,FALSE
TKO,TKO,,,,,,,,,no_pivot_yet,FALSE
TLAB^13,TLAB,,,,,,,,,no_pivot_yet,FALSE
TLAB^13,TLAB,6/1/2010,13,13,6/21/2010,6/23/2010,7.14,,,OK,
TLB^12,TLB,,,,,,,,,no_pivot_yet,FALSE
TLB^12,TLB,4/4/2008,1,77,4/7/2008,4/9/2008,14.6,,,OK,
TLB^12,TLB,4/8/2008,3,79,5/21/2008,5/23/2008,8.6,,,OK,
TLB^12,TLB,6/12/2008,8,65,6/25/2008,6/27/2008,13.77,,,OK,
TLB^12,TLB,6/12/2008,8,65,7/18/2008,7/22/2008,12.75,,,OK,
TLB^12,TLB,6/17/2008,7,43,7/30/2008,8/1/2008,15.67,,,OK,
TLB^12,TLB,9/17/2008,7,178,9/19/2008,9/23/2008,17.97,,,OK,
TLB^12,TLB,10/15/2009,7,35,10/14/2009,10/16/2009,12,,,OK,
TLB^12,TLB,1/21/2010,16,60,1/21/2010,1/25/2010,11.48,,,OK,
TLB^12,TLB,1/21/2010,16,60,2/2/2010,2/4/2010,13.43,,,OK,
TLB^12,TLB,2/2/2010,8,31,3/17/2010,3/19/2010,11.95,,,OK,
TLB^12,TLB,4/15/2010,15,29,4/26/2010,4/28/2010,17.3299,,,OK,
TLB^12,TLB,4/15/2010,15,29,5/4/2010,5/6/2010,17.79,,,OK,
TLB^12,TLB,9/17/2010,7,9,9/30/2010,10/4/2010,13.43,,,OK,
TLB^12,TLB,9/27/2010,8,15,11/5/2010,11/9/2010,10.69,,,OK,
TLB^12,TLB,8/2/2011,12,30,8/2/2011,8/4/2011,4.38,,,OK,
TLB^12,TLB,8/2/2011,12,30,8/31/2011,9/2/2011,3.03,,,OK,
TLEO^12,TLEO,10/13/2011,16,34,10/18/2011,10/20/2011,29.73,,,OK,
TLEO^12,TLEO,10/13/2011,16,34,10/28/2011,11/1/2011,34.07,,,OK,
TLEO^12,TLEO,10/13/2011,16,34,11/4/2011,11/8/2011,34.12,,,OK,
TLPH,TLPH,,,,,,,,,no_pivot_yet,FALSE
TLRA^20,TLRA,9/5/2019,14,21,9/4/2019,9/6/2019,10.66,,,OK,
TLRA^20,TLRA,9/6/2019,10,26,10/17/2019,10/21/2019,7.59,,,OK,
TLRDQ^20,TLRDQ,,,,,,,,,no_daily_bars,FALSE
TLRDQ^20,TLRDQ,,,,,,,,,no_daily_bars,FALSE
TLRDQ^20,TLRDQ,,,,,,,,,no_daily_bars,FALSE
TLRDQ^20,TLRDQ,,,,,,,,,no_daily_bars,FALSE
TLRDQ^20,TLRDQ,,,,,,,,,no_daily_bars,FALSE
TLRDQ^20,TLRDQ,,,,,,,,,no_daily_bars,FALSE
TLRDQ^20,TLRDQ,,,,,,,,,no_daily_bars,FALSE
TLRDQ^20,TLRDQ,,,,,,,,,no_daily_bars,FALSE
TLRY,TLRY,10/31/2022,13,85,10/31/2022,11/2/2022,41.9,,,OK,
TLRY,TLRY,10/31/2022,13,85,11/15/2022,11/17/2022,44.4,,,OK,
TLRY,TLRY,10/31/2022,13,85,12/5/2022,12/7/2022,51.2,,,OK,
TLRY,TLRY,8/8/2023,6,86,8/8/2023,8/10/2023,30.8,,,OK,
TLRY,TLRY,8/8/2023,6,86,9/5/2023,9/7/2023,34,,,OK,
TLRY,TLRY,4/3/2024,16,77,4/4/2024,4/8/2024,29.7,,,OK,
TLRY,TLRY,8/18/2025,16,167,8/14/2025,8/18/2025,13.7,,,OK,
TLRY,TLRY,8/18/2025,16,167,8/26/2025,8/28/2025,15.5,,,OK,
TLRY,TLRY,8/26/2025,13,160,10/2/2025,10/6/2025,18.8,,,OK,
TLRY,TLRY,8/29/2025,8,128,10/9/2025,10/13/2025,23.2,,,OK,
TLS,TLS,9/2/2025,10,119,9/11/2025,9/15/2025,7.06,,,OK,
TLS,TLS,9/2/2025,10,119,9/23/2025,9/25/2025,7.288,,,OK,
TLS,TLS,9/2/2025,10,119,10/8/2025,10/10/2025,7.48,,,OK,
TLYS,TLYS,9/10/2018,15,40,9/28/2018,10/2/2018,19.63,,,OK,
TMC,TMC,3/14/2022,8,247,3/14/2022,3/16/2022,3.34,,,OK,
TMC,TMC,7/14/2023,8,98,8/14/2023,8/16/2023,1.75,,,OK,
TMC,TMC,4/15/2025,5,42,4/15/2025,4/17/2025,3.57,,,OK,
TMC,TMC,4/15/2025,5,42,4/24/2025,4/28/2025,3.8,,,OK,
TMC,TMC,4/15/2025,5,42,5/12/2025,5/14/2025,3.39,,,OK,
TMC,TMC,4/15/2025,5,42,5/21/2025,5/23/2025,4.84,,,OK,
TMC,TMC,4/15/2025,5,42,5/27/2025,5/29/2025,5.16,,,OK,
TMDE,TMDE,3/9/2026,5,202,4/7/2026,4/9/2026,2.4299,,,OK,
TMDX,TMDX,11/7/2022,14,137,11/7/2022,11/9/2022,60.51,,,OK,
TMDX,TMDX,11/7/2022,14,137,11/15/2022,11/17/2022,60.91,,,OK,
TMDX,TMDX,11/7/2022,14,137,11/25/2022,11/29/2022,61.3,,,OK,
TMDX,TMDX,11/7/2022,14,137,12/2/2022,12/6/2022,64.36,,,OK,
TMDX,TMDX,11/7/2022,14,137,12/13/2022,12/15/2022,64.06,,,OK,
TMDX,TMDX,11/17/2023,10,56,11/24/2023,11/28/2023,71.35,,,OK,
TMDX,TMDX,11/17/2023,10,56,11/30/2023,12/4/2023,76.415,,,OK,
TMDX,TMDX,11/17/2023,10,56,12/14/2023,12/18/2023,81.945,,,OK,
TMDX,TMDX,11/28/2023,8,70,1/10/2024,1/12/2024,87.14,,,OK,
TMDX,TMDX,4/24/2024,15,30,5/7/2024,5/9/2024,132.96,,,OK,
TMDX,TMDX,4/24/2024,15,30,5/30/2024,6/3/2024,144.225,,,OK,
TMDX,TMDX,4/14/2025,10,30,5/21/2025,5/23/2025,125,,,OK,
TMDX,TMDX,4/21/2025,15,66,5/29/2025,6/2/2025,130.48,,,OK,
TME,TME,2/14/2019,8,41,2/27/2019,3/1/2019,18.86,,,OK,
TME,TME,2/14/2019,8,41,3/19/2019,3/21/2019,19.97,,,OK,
TME,TME,11/17/2022,12,202,11/17/2022,11/21/2022,6.025,,,OK,
TME,TME,11/17/2022,12,202,12/9/2022,12/13/2022,8.27,,,OK,
TME,TME,11/17/2022,12,202,12/22/2022,12/27/2022,8.71,,,OK,
TME,TME,11/22/2022,10,201,1/4/2023,1/6/2023,9.29,,,OK,
TMQ,TMQ,10/8/2025,9,247,10/7/2025,10/9/2025,7.98,,,OK,
TMQ,TMQ,10/8/2025,9,247,10/14/2025,10/16/2025,11.29,,,OK,
TMQ,TMQ,10/27/2025,13,246,12/5/2025,12/9/2025,4.99,,,OK,
TMTA^09,TMTA,,,,,,,,,no_pivot_yet,FALSE
TNDM,TNDM,4/11/2018,2,26,4/11/2018,4/13/2018,7.95,,,OK,
TNDM,TNDM,4/16/2018,1,31,5/25/2018,5/30/2018,14.5878,,,OK,
TNDM,TNDM,4/23/2018,1,31,6/5/2018,6/7/2018,16.43,,,OK,
TNDM,TNDM,5/14/2018,7,43,6/22/2018,6/26/2018,25.5,,,OK,
TNDM,TNDM,6/4/2018,6,48,7/17/2018,7/19/2018,27.889,,,OK,
TNDM,TNDM,6/25/2018,6,75,8/6/2018,8/8/2018,33.93,,,OK,
TNDM,TNDM,8/3/2018,4,32,9/13/2018,9/17/2018,52.55,,,OK,
TNDM,TNDM,9/4/2018,6,24,10/17/2018,10/19/2018,40.43,,,OK,
TNDM,TNDM,1/8/2019,7,22,1/17/2019,1/22/2019,44.96,,,OK,
TNDM,TNDM,1/8/2019,7,22,1/25/2019,1/29/2019,46,,,OK,
TNDM,TNDM,1/8/2019,7,22,2/15/2019,2/20/2019,52.0299,,,OK,
TNDM,TNDM,3/4/2019,16,66,3/1/2019,3/5/2019,70.65,,,OK,
TNDM,TNDM,3/4/2019,16,66,3/15/2019,3/19/2019,74.75,,,OK,
TNDM,TNDM,3/4/2019,16,66,3/21/2019,3/25/2019,74.81,,,OK,
TNDM,TNDM,3/25/2019,13,61,5/7/2019,5/9/2019,69,,,OK,
TNDM,TNDM,8/10/2026,14,178,8/11/2026,8/13/2026,23.8,,,OK,
TNGO^17,TNGO,4/4/2012,16,19,4/20/2012,4/24/2012,21.74,,,OK,
TNGO^17,TNGO,4/4/2012,16,19,5/9/2012,5/11/2012,23.05,,,OK,
TNGO^17,TNGO,5/7/2012,11,13,6/19/2012,6/21/2012,21.99,,,OK,
TNGO^17,TNGO,5/14/2012,8,20,6/26/2012,6/28/2012,23,,,OK,
TNGO^17,TNGO,6/29/2012,13,16,8/9/2012,8/13/2012,22.07,,,OK,
TNGX,TNGX,8/9/2023,3,92,8/9/2023,8/11/2023,9.39,,,OK,
TNGX,TNGX,8/25/2023,5,27,10/5/2023,10/9/2023,13.03,,,OK,
TNGX,TNGX,9/18/2023,7,27,10/31/2023,11/2/2023,8.5475,,,OK,
TNGX,TNGX,10/9/2023,6,14,11/8/2023,11/10/2023,9.14,,,OK,
TNGX,TNGX,6/11/2025,4,145,6/12/2025,6/16/2025,5.09,,,OK,
TNGX,TNGX,6/11/2025,4,145,6/24/2025,6/26/2025,5.63,,,OK,
TNGX,TNGX,6/11/2025,4,145,7/9/2025,7/11/2025,6.3957,,,OK,
TNGX,TNGX,6/11/2025,4,145,7/18/2025,7/22/2025,7.14,,,OK,
TNGX,TNGX,6/11/2025,4,145,7/23/2025,7/25/2025,7.2,,,OK,
TNGX,TNGX,3/25/2026,16,131,3/25/2026,3/27/2026,21.82,,,OK,
TNGX,TNGX,3/25/2026,16,131,4/2/2026,4/7/2026,22.2,,,OK,
TNGX,TNGX,3/25/2026,16,131,4/21/2026,4/23/2026,28.41,,,OK,
TNGX,TNGX,3/31/2026,2,113,5/13/2026,5/15/2026,25.76,,,OK,
TNH^18,TNH,4/18/2007,10,15,4/17/2007,4/19/2007,70.447,,,OK,
TNH^18,TNH,4/18/2007,10,15,4/26/2007,4/30/2007,73.77,,,OK,
TNH^18,TNH,4/18/2007,10,15,5/14/2007,5/16/2007,99.88,,,OK,
TNH^18,TNH,4/30/2007,7,19,6/5/2007,6/7/2007,97.36,,,OK,
TNH^18,TNH,5/14/2007,6,18,6/26/2007,6/28/2007,132.99,,,OK,
TNH^18,TNH,5/22/2007,7,12,7/3/2007,7/6/2007,140.35,,,OK,
TNH^18,TNH,7/13/2007,8,13,8/23/2007,8/27/2007,95.2499,,,OK,
TNH^18,TNH,9/13/2007,4,19,9/18/2007,9/20/2007,124.3,,,OK,
TNH^18,TNH,9/13/2007,4,19,10/2/2007,10/4/2007,134.55,,,OK,
TNH^18,TNH,1/7/2008,13,63,1/3/2008,1/7/2008,159.4599,,,OK,
TNH^18,TNH,1/7/2008,13,63,1/14/2008,1/16/2008,168.19,,,OK,
TNH^18,TNH,2/4/2009,16,165,2/4/2009,2/6/2009,139,,,OK,
TNH^18,TNH,2/4/2009,16,165,3/13/2009,3/17/2009,130.51,,,OK,
TNH^18,TNH,8/5/2011,3,38,8/15/2011,8/17/2011,176.47,,,OK,
TNH^18,TNH,8/5/2011,3,38,8/31/2011,9/2/2011,199.5,,,OK,
TNH^18,TNH,9/6/2011,8,19,10/12/2011,10/14/2011,160.89,,,OK,
TNH^18,TNH,4/19/2012,6,11,5/22/2012,5/24/2012,216.99,,,OK,
TNK,TNK,4/2/2012,3,24,4/2/2012,4/4/2012,50.64,,,OK,
TNK,TNK,1/13/2015,13,50,1/13/2015,1/15/2015,56.4,,,OK,
TNK,TNK,1/13/2015,13,50,2/19/2015,2/23/2015,50.4,,,OK,
TNK,TNK,3/23/2020,11,28,3/30/2020,4/1/2020,25.19,,,OK,
TNK,TNK,3/23/2020,11,28,4/21/2020,4/23/2020,26.66,,,OK,
TNK,TNK,3/23/2020,11,28,4/28/2020,4/30/2020,26.92,,,OK,
TNK,TNK,3/13/2023,13,85,3/9/2023,3/13/2023,48.05,,,OK,
TNK,TNK,3/13/2023,13,85,4/18/2023,4/20/2023,45.1,,,OK,
TNL,TNL,1/6/2009,14,321,1/6/2009,1/8/2009,4.17,,,OK,
TNL,TNL,4/20/2009,11,478,4/17/2009,4/21/2009,3.3,,,OK,
TNL,TNL,4/20/2009,11,478,4/22/2009,4/24/2009,3.54,,,OK,
TNL,TNL,4/20/2009,11,478,5/6/2009,5/8/2009,4.77,,,OK,
TNXP,TNXP,,,,,,,,,no_pivot_yet,FALSE
TNXP,TNXP,3/26/2025,3,44,3/24/2025,3/26/2025,37.83,,,OK,
TNXP,TNXP,3/26/2025,3,44,5/5/2025,5/7/2025,21.99,,,OK,
TNXP,TNXP,5/27/2025,16,180,6/3/2025,6/5/2025,44.3,,,OK,
TOL,TOL,9/4/2008,16,82,9/2/2008,9/4/2008,26.34,,,OK,
TOL,TOL,9/4/2008,16,82,9/19/2008,9/23/2008,28,,,OK,
TONS.1^07,TONS,,,,,,,,,no_pivot_yet,FALSE
TONX,TONX,,,,,,,,,no_pivot_yet,FALSE
TONX,TONX,,,,,,,,,no_pivot_yet,FALSE
TOON,TOON,,,,,,,,,no_pivot_yet,FALSE
TOP,TOP,4/27/2023,2,47,4/28/2023,5/2/2023,1282.2,,,OK,
TOUR,TOUR,8/4/2014,2,16,8/8/2014,8/12/2014,249.9,,,OK,
TOUR,TOUR,8/12/2014,7,15,9/24/2014,9/26/2014,193.4,,,OK,
TOUR,TOUR,5/18/2015,10,44,5/22/2015,5/27/2015,207.8,,,OK,
TOUR,TOUR,5/18/2015,10,44,6/12/2015,6/16/2015,208.5,,,OK,
TPC,TPC,,,,,,,,,no_pivot_yet,FALSE
TPC,TPC,11/15/2016,6,23,11/15/2016,11/17/2016,30.2,,,OK,
TPC,TPC,11/15/2016,6,23,12/12/2016,12/14/2016,28.95,,,OK,
TPC,TPC,11/15/2016,6,23,12/20/2016,12/22/2016,29.05,,,OK,
TPC,TPC,11/22/2016,5,40,1/4/2017,1/6/2017,29.7,,,OK,
TPL,TPL,3/5/2026,15,187,3/24/2026,3/26/2026,545,,,OK,
TPLMQ^19,TPLMQ,,,,,,,,,no_daily_bars,FALSE
TPP.1^09,TPP,11/5/2008,9,17,11/4/2008,11/6/2008,30.09,,,OK,
TPST,TPST,,,,,,,,,no_pivot_yet,FALSE
TPTX^22,TPTX,,,,,,,,,no_pivot_yet,FALSE
TPTX^22,TPTX,11/14/2019,12,59,11/27/2019,12/2/2019,57,,,OK,
TPTX^22,TPTX,11/14/2019,12,59,12/20/2019,12/24/2019,64.47,,,OK,
TPTX^22,TPTX,5/2/2022,14,66,5/20/2022,5/24/2022,38,,,OK,
TPTX^22,TPTX,5/2/2022,14,66,6/6/2022,6/8/2022,75.0792,,,OK,
TPTX^22,TPTX,5/20/2022,13,49,6/22/2022,6/24/2022,75.44,,,OK,
TQNT^15,TQNT,,,,,,,,,no_pivot_yet,FALSE
TQNT^15,TQNT,,,,,,,,,no_pivot_yet,FALSE
TQNT^15,TQNT,,,,,,,,,no_pivot_yet,FALSE
TQNT^15,TQNT,11/6/2007,15,72,12/11/2007,12/13/2007,6.6498,,,OK,
TQNT^15,TQNT,11/15/2007,16,66,12/26/2007,12/28/2007,7.08,,,OK,
TQNT^15,TQNT,6/25/2009,14,50,8/3/2009,8/5/2009,7.29,,,OK,
TQNT^15,TQNT,7/23/2009,10,49,8/24/2009,8/26/2009,7.6,,,OK,
TRAW,TRAW,,,,,,,,,no_pivot_yet,FALSE
TRAW,TRAW,,,,,,,,,no_pivot_yet,FALSE
TRAX,TRAX,7/9/2026,9,296,7/21/2026,7/23/2026,42.9,,,OK,
TRAX,TRAX,7/9/2026,9,296,7/30/2026,8/3/2026,47.995,,,OK,
