date,ticker,adr14,adv30,mktcap,ret_1m,ret_3m,ret_6m,sma10_rising_diff,sma20_rising_diff
2005-01-04,TSYS^16,5.08,728706.61,120.0,0.05,-0.13,-0.46,0.14,0.12
2005-01-04,VCBI^14,1.79,299695.0,312.69,-0.01,0.05,0.22,0.27,0.16
2005-01-04,MMP^23,1.22,3997996.64,1946.69,0.04,0.09,0.18,1.32,0.22
2005-01-04,BEV.1^06,2.32,7096109.82,987.82,-0.04,0.16,0.1,0.28,0.26
2005-01-04,AGNUQ^19,5.26,393324.94,49.63,0.08,0.31,0.2,0.47,0.86
2005-01-04,CAO^08,2.16,6370280.18,753.1,0.03,0.13,-0.04,0.9,0.16
2005-01-04,DXYN,2.76,647388.79,205.88,0.08,0.55,0.52,0.85,1.41
2005-01-04,QRVO,3.8,38121039.58,1279.92,-0.18,-0.1,-0.03,-0.44,-0.14
2005-01-04,CWLZ^14,0.36,29585.15,46.41,0.0,0.02,0.1,-0.01,0.26
2005-01-04,EMCI^19,2.68,429109.71,250.24,-0.02,0.01,-0.06,0.14,0.64
2005-01-04,NWL,1.82,39732843.18,7017.52,0.03,0.16,0.04,1.17,0.09
2005-01-04,MFBC^08,0.67,14352.49,39.87,0.03,-0.01,-0.04,-0.05,-0.33
2005-01-04,IDBE^05,3.91,8945199.85,629.96,-0.11,0.08,0.56,-1.31,-0.9
2005-01-04,FRFC,0.0,163.33,12.78,0.0,0.0,0.0,-0.03,-0.09
2005-01-04,BN.2^07,1.65,4490270.96,1115.75,-0.01,0.11,0.0,0.28,1.24
2005-01-04,LSUS^12,0.0,0.0,7.35,0.0,0.0,0.0,0.0,0.0
2005-01-04,FCE.A^18,1.37,5123689.08,2891.07,0.06,0.04,0.08,2.83,2.38
2005-01-04,LDHL^20,3.85,3303.33,30.47,-0.36,-0.4,,-0.59,-0.75
2005-01-04,EXETF,1.66,52358.07,947.07,-0.07,-0.02,0.17,-0.18,-1.03
2005-01-04,MRCR^26,7.65,970.44,6.31,0.7,0.42,0.6,0.11,0.29
2005-01-04,LSCG,5.6,80319.23,78.85,-0.07,2.39,3.09,-0.07,0.21
2005-01-04,CIGIQ^11,5.51,57865.01,15.6,-0.1,0.02,-0.28,-0.03,-0.05
2005-01-04,HIG,1.41,70732890.99,20345.74,0.03,0.07,0.01,2.26,3.75
2005-01-04,BOSA^05,3.81,51067.48,57.71,0.06,0.1,0.27,0.32,-0.33
2005-01-04,NTGR,5.59,15148133.77,562.99,0.01,0.31,0.65,-0.46,1.51
2005-01-04,KBH,3.21,121426544.02,4835.72,0.1,0.26,0.47,2.46,12.62
2005-01-04,NBAN^07,4.09,74050.19,104.69,0.1,0.48,0.36,1.2,3.52
2005-01-04,3FATS^06,7.76,512134.71,135.38,-0.08,0.99,0.82,-0.02,0.8
2005-01-04,FIX,4.16,704339.13,297.6,-0.07,0.03,0.01,0.1,0.59
2005-01-04,KWKAQ^16,3.81,17604379.97,1837.65,0.07,-0.02,0.02,1.47,2.8
2005-01-04,SVA,4.57,1039198.44,61.1,-0.14,0.03,0.17,-0.2,-0.01
2005-01-04,THRM,7.07,179294.84,54.95,0.2,0.1,-0.3,0.56,0.05
2005-01-04,ACNB,0.17,45672.62,140.79,0.02,0.04,0.06,0.08,0.54
2005-01-04,MSPD^13,5.99,3250649.72,279.72,0.05,0.17,-0.3,0.28,0.14
2005-01-04,MECK^18,5.93,13746072.32,760.35,0.14,0.18,0.64,1.97,2.68
2005-01-04,THEGQ^14,5.06,2441803.09,168.56,0.08,0.14,0.34,0.72,-0.15
2005-01-04,LEHMQ^12,1.34,198592334.62,23576.64,0.03,0.07,0.19,1.07,2.95
2005-01-04,ATRO,3.77,23671.24,39.58,-0.01,0.01,-0.07,-0.11,-0.07
2005-01-04,ESC^14,3.43,182187.7,138.83,0.34,0.48,0.77,1.26,1.79
2005-01-04,FBTT,0.18,4386.33,,0.03,0.12,0.27,0.93,0.87
2005-01-04,IXYS^18,4.1,3176727.57,340.97,-0.02,0.34,0.39,0.19,0.8
2005-01-04,ADEA,5.89,22233591.11,1525.67,-0.07,0.36,1.13,-0.55,1.61
2005-01-04,PMEA,99.25,0.0,0.75,0.0,0.99,0.0,0.0,0.0
2005-01-04,BTCA^23,3.33,9513.67,20.38,0.0,0.74,-0.14,0.08,0.21
2005-01-04,GOLLQ^25,3.14,5964508.82,95734.08,0.1,0.46,0.72,3.52,6.19
2005-01-04,WELX,2.07,23791.83,13.64,0.09,0.77,0.22,0.23,0.11
2005-01-04,TSGTY,0.0,0.0,410.88,0.03,0.01,0.11,0.31,0.45
2005-01-04,NST^12,1.07,10347147.61,2887.85,0.07,0.1,0.15,2.69,1.92
2005-01-04,MUEL,0.79,27525.73,35.87,-0.01,0.06,0.0,-0.21,0.28
2005-01-04,VLEEY,0.0,694812.75,3401.71,0.14,0.21,0.08,1.76,0.52
2005-01-04,NDSN,2.42,4556556.08,1453.45,0.01,0.1,-0.06,1.37,1.4
2005-01-04,NRGXQ^19,8.44,27372.54,34.91,0.33,0.1,0.6,0.06,0.03
2005-01-04,POCI,12.5,116667.55,8.69,0.29,0.38,0.01,0.06,0.37
2005-01-04,RDUS^25,3.62,22537230.32,1029.03,-0.06,-0.05,-0.07,1.39,-1.43
2005-01-04,CAV.2^09,2.26,190404.81,105.85,-0.08,-0.01,0.12,0.11,0.21
2005-01-04,OAKF^07,2.73,401412.33,215.07,0.01,0.05,0.19,0.83,0.39
2005-01-04,GREY^05,1.37,5857158.37,1538.84,-0.02,0.09,0.13,10.89,2.04
2005-01-04,CTMI^05,3.68,6263590.27,661.59,-0.01,0.62,-0.05,0.08,2.65
2005-01-04,ZILG^10,3.02,396852.71,130.36,0.06,0.26,-0.21,0.39,0.98
2005-01-04,WLFC,3.64,51576.47,69.95,-0.08,0.01,-0.06,-0.15,-0.37
2005-01-04,PKIN,0.12,10773.9,,0.0,0.03,0.07,0.05,-0.06
2005-01-04,AHIX,10.39,895111.71,16.89,0.24,0.98,0.4,0.26,0.88
2005-01-04,ANIK,7.44,1063554.38,93.21,-0.17,-0.44,-0.41,-0.01,-0.38
2005-01-04,PNP^06,1.44,7963035.03,2540.69,0.02,0.11,0.22,0.92,2.34
2005-01-04,ORMP,22.22,0.0,50.59,0.11,0.11,0.03,0.02,0.01
2005-01-04,3BUCS^07,0.0,82.0,9.86,0.01,-0.01,-0.05,0.0,0.33
2005-01-04,ISSI^15,3.45,7526999.51,296.66,-0.08,-0.05,-0.24,0.06,0.15
2005-01-04,VVUSQ^20,4.36,853181.4,169.31,-0.09,0.02,0.21,-0.16,-1.07
2005-01-04,CAR,1.72,93111941.46,24615.37,-0.01,0.0,-0.05,0.26,0.1
2005-01-04,AVHI.1^18,2.79,736430.6,388.61,-0.01,0.09,0.12,0.11,1.37
2005-01-04,MCHX,4.73,2785582.26,535.16,0.19,0.57,0.93,2.6,3.0
2005-01-04,NMIL^06,1.6,95052.0,131.04,0.06,0.08,0.09,1.61,1.53
2005-01-04,AKESQ^15,0.87,3935.02,64.36,-0.25,-0.05,0.5,-0.86,-0.37
2005-01-04,TECJQ^10,5.44,63665.62,13.87,-0.09,0.14,-0.21,-0.06,0.03
2005-01-04,LYTS,3.22,816048.28,226.41,0.14,0.12,0.14,0.52,0.56
2005-01-04,NCOG^06,2.3,3653922.64,827.38,-0.05,-0.12,-0.08,-0.03,-0.03
2005-01-04,ALKS,4.04,8735068.15,1269.61,-0.03,0.09,0.05,-0.09,0.24
2005-01-04,DIGF^08,4.79,23161.7,21.56,0.19,0.69,1.67,-0.02,-0.04
2005-01-04,EXMCQ^14,6.36,7342190.04,273.03,-0.35,-0.4,1.92,-4.55,-2.97
2005-01-04,DXC,1.39,61762881.74,10668.64,-0.01,0.1,0.22,-0.62,2.22
2005-01-04,WL^11,1.23,4509523.22,2434.93,-0.01,-0.01,-0.01,0.45,0.53
2005-01-04,LCRY^12,3.71,1890308.69,281.12,0.02,0.29,0.27,1.52,0.44
2005-01-04,ATAR.^08,6.99,1355480.39,355.35,0.16,0.74,0.19,0.38,0.58
2005-01-04,MPS^10,3.61,10180608.15,1256.37,0.03,0.3,0.01,1.15,0.23
2005-01-04,OMCL,4.29,3683345.96,278.16,-0.05,-0.26,-0.22,0.07,-0.52
2005-01-04,CLH,3.55,2418635.8,213.65,0.11,0.25,0.54,1.63,1.68
2005-01-04,BALL,1.56,18947601.09,4948.41,-0.01,0.16,0.21,-0.06,0.96
2005-01-04,SHS^13,2.34,588954.07,1034.8,-0.01,0.13,0.21,0.73,1.35
2005-01-04,IVCRQ^23,2.26,8374451.69,1444.54,-0.12,-0.05,0.07,-5.19,-1.15
2005-01-04,QBRW^09,1.77,608885.33,2853.15,-0.01,-0.08,-0.05,1.19,-0.96
2005-01-04,FELI^11,3.89,1777.01,3.93,-0.25,-0.39,-0.72,-0.1,-0.06
2005-01-04,UCFC^20,3.35,316372.61,349.16,-0.06,-0.03,-0.12,-0.06,0.0
2005-01-04,LIBC^22,0.0,0.0,,-0.02,-0.02,0.0,-0.38,-0.36
2005-01-04,OPY,1.53,115912.83,340.94,-0.04,0.13,-0.08,0.3,0.09
2005-01-04,CZFS,0.36,27913.62,67.6,0.03,0.12,0.1,-0.1,1.13
2005-01-04,VRSN,3.66,130988086.67,8532.0,-0.08,0.51,0.8,-0.54,2.2
2005-01-04,TKLC^12,4.23,29073223.43,1308.02,-0.2,0.1,0.11,-0.51,-3.5
2005-01-04,MERX^10,4.16,4409468.23,220.9,-0.08,-0.03,0.1,-0.59,0.92
2005-01-04,TDS,1.08,12167096.77,4416.93,-0.04,-0.08,0.11,0.06,0.31
2005-01-04,ZIXI^21,6.7,2406265.92,165.61,-0.01,-0.05,-0.33,0.15,0.12
2005-01-04,MOCC^07,3.6,28010.72,54.0,-0.07,-0.31,-0.33,-0.01,-0.56
2005-01-04,CLRT^10,11.34,857090.11,111.08,0.0,1.04,0.02,0.41,0.63
2005-01-04,FNBT.1^06,0.0,380.0,,0.04,-0.12,-0.07,0.88,1.76
2005-01-04,3ITCD^10,8.14,1326222.36,111.91,0.02,-0.65,-0.69,0.08,-0.65
2005-01-04,CVAL^05,0.72,81802.31,112.77,0.04,0.09,0.1,-0.05,0.83
2005-01-04,TRIN.1^09,1.7,2370930.52,10273.05,-0.07,0.18,0.13,0.83,-0.83
2005-01-04,ODFL,3.13,4071353.69,864.3,0.05,0.2,0.23,1.77,3.18
2005-01-04,SWBI,5.09,115382.11,55.12,0.11,-0.09,0.07,0.18,0.05
2005-01-04,SYNF^07,2.2,549454.75,167.36,0.12,0.23,0.27,1.12,1.62
2005-01-04,FCSEQ^09,5.64,407866.71,60.69,0.01,-0.23,-0.25,0.0,0.05
2005-01-04,RAY.2^06,3.36,28492.5,76.8,-0.08,0.11,0.01,-0.04,-0.04
2005-01-04,REGN,4.85,2284894.05,511.95,-0.08,-0.07,-0.14,0.11,0.34
2005-01-04,HCT.1^06,0.68,37342.23,80.52,0.05,0.08,0.09,0.74,0.29
2005-01-04,WEFN^09,2.19,13722.68,21.75,-0.04,-0.03,-0.01,0.03,-0.09
2005-01-04,WGNB^14,0.38,30349.57,98.06,-0.03,-0.04,0.02,-0.4,-0.37
2005-01-04,HVYB^22,1.71,3794.04,,-0.04,0.07,0.06,-0.16,-0.56
2005-01-04,ULCM^10,3.99,3694279.63,690.49,-0.14,-0.07,0.34,-1.29,-1.03
2005-01-04,AZR.1^07,2.08,11149553.66,1209.72,-0.02,0.22,0.21,0.37,0.11
2005-01-04,ROYL,2.71,170284.11,64.23,-0.06,-0.24,-0.38,-0.11,-0.45
2005-01-04,WCC,2.75,13692714.0,1248.27,0.05,0.19,0.67,2.07,-0.02
2005-01-04,BTLCY,0.0,19393.23,10758.37,0.05,0.26,0.28,0.71,1.86
2005-01-04,ERF^24,1.67,12966683.15,3771.7,0.07,0.06,0.26,1.53,1.6
2005-01-04,HALO,7.74,66563.57,87.35,-0.01,-0.08,-0.33,0.16,-0.19
2005-01-04,3MMBI^08,1.39,58692.99,127.54,-0.02,0.06,0.05,-0.57,2.31
2005-01-04,HACBY,0.0,156880.34,3647.44,0.05,0.09,0.15,3.05,2.34
2005-01-04,CBNV^05,1.41,58360.42,183.0,-0.05,0.03,0.29,1.08,0.99
2005-01-04,BOFLQ^11,2.19,155211.55,77.9,0.09,0.02,0.19,1.32,0.84
2005-01-04,JP.1^06,1.38,25074213.97,7093.71,0.0,0.01,0.04,0.22,1.79
2005-01-04,HAST^14,3.34,246368.72,94.55,-0.02,0.01,-0.09,-0.16,0.63
2005-01-04,MXIM^21,2.43,196704753.63,13787.27,-0.07,-0.09,-0.16,-0.54,-0.91
2005-01-04,JNC^07,1.53,2254132.54,3654.81,0.05,0.25,0.45,2.1,2.18
2005-01-04,IAIA^05,3.14,344482.15,1584.13,0.01,0.51,0.63,1.36,0.35
2005-01-04,TGS,2.7,115262.06,400.2,0.0,0.02,0.25,0.26,-0.1
2005-01-04,MIGP^11,0.87,78600.27,91.47,0.0,0.13,0.1,-0.02,0.33
2005-01-04,GKIS^07,4.11,2073636.77,690.77,-0.01,,,-0.17,0.03
2005-01-04,NEPF^05,0.68,485259.43,89.93,0.37,0.38,0.31,1.1,5.34
2005-01-04,HCFL^18,0.4,5026.8,12.7,0.01,0.0,-0.06,-0.19,0.25
2005-01-04,SAPE^15,3.6,8892156.47,978.72,0.02,-0.03,0.59,-0.03,-0.82
2005-01-04,MDF^12,7.94,510118.65,132.47,-0.02,0.67,1.69,0.21,0.54
2005-01-04,NSTC.1^11,3.75,3573547.77,247.88,0.04,0.08,,0.04,1.43
2005-01-04,CPKI^11,2.93,3442675.3,437.83,-0.09,0.03,0.16,-0.56,-0.7
2005-01-04,MHMI^18,0.0,0.0,3.1,0.0,0.0,-0.2,0.0,0.0
2005-01-04,STN.1^07,2.27,28686395.98,3580.57,-0.07,0.06,0.12,-0.51,-0.65
2005-01-04,ENDO,9.39,166320.17,26.52,-0.19,3.24,3.9,0.0,0.82
2005-01-04,IHG,2.1,1062057.74,5883.2,-0.15,-0.08,0.03,-0.89,-1.18
2005-01-04,BNS,1.3,1076602.69,34137.91,0.05,0.16,0.28,1.38,0.8
2005-01-04,ACGL,1.53,4969964.23,1344.35,-0.03,-0.01,-0.06,-0.27,-0.22
2005-01-04,VSTN.1^06,4.0,6838.69,7.36,0.01,-0.05,-0.3,-0.05,-0.45
2005-01-04,NEE,1.14,71742467.95,13872.75,0.04,0.07,0.18,1.61,2.91
2005-01-04,EMN,1.86,44375348.55,4490.48,-0.02,0.1,0.18,2.06,4.12
2005-01-04,3IDVB^08,0.32,13466.0,8.22,-0.08,0.06,0.01,0.8,1.07
2005-01-04,IHC^22,0.92,75257.53,261.67,0.0,-0.01,-0.05,-0.27,0.48
2005-01-04,CLG^07,4.02,88418.93,92.1,-0.15,-0.07,0.1,-0.05,-0.19
2005-01-04,CACC,2.99,880356.3,936.75,0.01,0.32,0.68,0.17,0.58
2005-01-04,OCAI^07,6.58,3733237.97,318.91,0.14,0.26,-0.23,0.6,0.51
2005-01-04,AABA^19,2.44,519651463.89,51441.79,-0.06,0.06,0.12,-0.06,0.03
2005-01-04,MATR.2^18,5.82,84594.55,43.11,0.33,0.17,0.11,0.32,0.36
2005-01-04,MTH,2.62,18965391.41,1445.22,0.13,0.44,0.6,5.85,14.3
2005-01-04,MDIZQ^12,12.34,158361.0,14.78,-0.06,0.09,-0.44,-0.04,-0.04
2005-01-04,ENLV.1^08,6.33,1224382.43,168.24,0.0,-0.01,0.8,-0.05,0.3
2005-01-04,WGL^18,1.33,4361928.26,1500.44,0.01,0.05,0.07,0.28,0.48
2005-01-04,CWLO^18,0.0,756.77,,0.21,-0.06,-0.04,3.6,-2.75
2005-01-04,PEXNY,0.0,834.13,4876.8,0.03,-0.06,0.12,0.48,-0.21
2005-01-04,3SLBA^11,0.06,46820.47,,0.01,0.03,0.03,0.53,0.85
2005-01-04,EFSI,0.2,14625.57,66.61,0.0,0.03,0.05,-0.35,0.32
2005-01-04,TIVO.1^16,4.9,13273945.34,473.23,0.12,-0.16,-0.16,0.49,0.18
2005-01-04,TELNY,1.75,209527.46,15934.23,0.0,0.12,0.3,1.69,0.82
2005-01-04,MCX.1^07,4.27,365099.17,37.69,-0.12,0.01,0.51,-0.12,0.26
2005-01-04,TIVO^20,2.95,16416980.43,1279.0,-0.13,-0.02,0.03,-0.48,0.04
2005-01-04,ANZGY,0.66,954493.08,29663.78,0.02,0.16,0.23,3.23,0.76
2005-01-04,SNDA,2.7,284578.76,155.62,0.04,0.13,0.11,0.06,0.26
2005-01-04,SDI^20,11.49,687808.68,67.38,0.29,0.27,-0.17,0.36,0.74
2005-01-04,VBFC^25,1.26,8506.81,20.25,-0.06,-0.07,-0.04,-0.25,-0.32
2005-01-04,CHFI,6.76,40672.35,25.1,-0.16,0.04,2.73,0.31,0.19
2005-01-04,QCOM,2.45,518787712.29,69324.0,-0.04,0.03,0.18,-0.29,2.42
2005-01-04,GENZ.1^11,2.16,118655467.0,13325.29,0.04,0.03,0.2,1.42,0.55
2005-01-04,CCBI^06,2.0,7475874.03,1260.11,-0.06,-0.07,0.32,-0.08,-0.08
2005-01-04,BNI^10,2.04,70558419.26,17716.37,-0.01,0.17,0.33,0.91,1.8
2005-01-04,ERT^12,4.75,17932879.12,823.78,-0.08,0.01,-0.49,1.04,0.9
2005-01-04,FSYS^16,5.89,601920.49,140.56,0.11,0.34,0.09,0.9,0.26
2005-01-04,PCYO,4.19,181265.2,117.18,0.08,0.05,-0.08,-0.16,1.0
2005-01-04,TESS^23,8.01,606856.87,58.75,0.02,0.21,-0.17,1.14,-0.24
2005-01-04,3LEVP^08,,6100.4,3.78,,,,,
2005-01-04,DTEV^26,17.63,151164.29,,-0.49,0.01,1.24,-0.71,-1.55
2005-01-04,IFS.4^07,3.13,936325.94,504.63,0.0,0.18,0.02,0.69,1.47
2005-01-04,MSCS^09,1.88,1147347.24,315.56,0.06,0.15,0.38,0.17,0.72
2005-01-04,PPSF^22,0.1,3135.01,20.57,0.0,-0.01,-0.06,-0.22,-0.4
2005-01-04,SNN,1.75,3824536.47,9715.36,-0.04,0.08,-0.09,-0.8,1.53
2005-01-04,VLXC,8.93,271344.05,3.62,-0.3,0.96,0.6,-0.41,-0.98
2005-01-04,TMO,1.49,27034591.66,4823.28,-0.05,0.04,0.0,-0.21,0.26
2005-01-04,GCOR.1^05,2.92,668464.51,976.95,0.0,0.01,0.03,0.32,-0.14
2005-01-04,CDI^17,2.34,1190539.1,421.2,0.05,0.0,-0.35,1.01,1.7
2005-01-04,VALPQ^21,2.3,61775712.52,19183.66,0.06,-0.09,0.04,1.05,1.03
2005-01-04,FIFG.1^08,0.88,13903.75,23.21,-0.01,-0.01,0.05,-0.04,-0.07
2005-01-04,VRNT^25,2.35,6425860.45,1140.94,-0.06,-0.05,0.15,0.44,-3.66
2005-01-04,MPR^13,1.66,134669.29,111.27,0.04,0.03,-0.04,-0.04,0.11
2005-01-04,INUV,6.05,843032.52,162.6,0.43,0.84,0.68,1.28,1.74
2005-01-04,ERS^17,4.08,84573.15,39.55,-0.04,0.2,0.17,0.0,0.2
2005-01-04,ELDO^16,0.0,362.85,0.0,0.41,-0.05,0.27,0.08,0.5
2005-01-04,PTBTQ,1.64,1567111.97,277.9,-0.05,-0.08,-0.15,0.13,0.53
2005-01-04,CBB^21,3.97,6032386.53,1017.27,0.11,0.15,0.01,0.33,0.44
2005-01-04,IN^13,2.96,9567312.27,1539.23,0.01,0.51,0.23,1.31,2.27
2005-01-04,SRCL^24,2.0,17393855.68,2074.5,0.05,-0.01,-0.11,-0.06,3.03
2005-01-04,3FOFC^11,0.33,4113.96,,0.0,0.0,-0.02,-0.01,-0.18
2005-01-04,CEN.2^07,2.31,10772149.49,2703.35,-0.08,-0.03,-0.19,-0.35,-0.67
2005-01-04,VIST.1^12,3.08,196547.92,89.99,0.18,0.2,0.19,2.1,1.64
2005-01-04,AME,2.45,9985847.09,2444.02,0.07,0.13,0.16,0.81,1.62
2005-01-04,CRYP.2^12,6.08,4932710.86,326.94,-0.07,0.36,0.32,1.62,1.33
2005-01-04,DWSN,4.05,1951214.15,33.33,-0.11,-0.15,-0.23,-0.43,0.29
2005-01-04,TRCI^11,3.82,273998.77,39.74,-0.03,0.0,-0.41,-0.17,-0.36
2005-01-04,THMO,4.13,1569841.62,285.22,0.06,0.29,0.32,0.24,0.3
2005-01-04,CPLT^25,2.91,12442.21,45.18,0.23,0.01,0.16,0.24,0.03
2005-01-04,BWNG^07,8.21,14218319.6,552.99,0.03,-0.07,-0.36,1.35,2.24
2005-01-04,GW^08,3.39,5394807.72,991.96,-0.06,0.03,0.15,-0.04,0.02
2005-01-04,PPD.1^11,2.0,5824371.92,582.02,0.05,0.41,0.54,0.45,5.05
2005-01-04,PHM,2.96,81401476.83,8138.0,0.11,0.16,0.18,2.37,4.91
2005-01-04,HNT^16,1.97,16479243.12,3205.47,0.01,0.13,0.11,-0.06,1.96
2005-01-04,ASTC,9.46,973951.84,26.85,-0.09,-0.18,-0.41,0.15,0.02
2005-01-04,SAEB^13,0.0,872.33,110.28,0.14,0.14,0.74,1.59,2.38
2005-01-04,3MVBO^06,0.43,4328.77,,0.38,0.49,0.43,0.07,4.66
2005-01-04,ITPOF^22,2.29,290078.43,376.11,0.14,0.11,0.12,0.78,0.55
2005-01-04,HLTOY,2.13,617719.57,8629.19,0.05,0.27,0.29,0.43,0.45
2005-01-04,SMTB^10,3.6,199027.45,188.08,-0.07,0.15,-0.23,0.26,1.43
2005-01-04,SYNI,11.31,504363.97,63.5,0.67,0.46,0.26,-0.03,0.37
2005-01-04,PNBI,0.0,2828.79,19.33,0.04,0.04,0.01,0.56,0.07
2005-01-04,MNTA^20,4.0,443871.07,179.27,-0.06,-0.09,-0.11,-0.53,-0.64
2005-01-04,AMBK,2.33,17905.72,62.12,-0.04,-0.03,-0.06,0.07,-0.09
2005-01-04,HZO,2.66,2173041.83,467.56,-0.02,0.21,0.13,1.12,0.41
2005-01-04,NVE^13,1.93,9596835.52,1233.02,-0.01,0.08,0.3,0.28,0.07
2005-01-04,PVIS^06,0.0,5890.83,54.81,0.04,0.04,0.09,-0.05,0.2
2005-01-04,STBI,0.29,18455.23,39.89,-0.01,0.01,0.02,-0.05,-0.15
2005-01-04,FRSH.1^06,1.99,51309.79,38.19,0.0,0.02,0.01,0.12,0.09
2005-01-04,SVCBY^21,0.0,180401.18,8231.04,0.01,0.07,0.1,1.3,1.95
2005-01-04,GAXIQ^12,4.69,337420.82,73.82,-0.01,-0.14,-0.16,0.02,-0.09
2005-01-04,SVTLQ^21,7.89,23647.6,45.54,0.21,-0.18,0.74,-0.06,0.19
2005-01-04,LPT^20,1.44,21140225.92,3683.04,0.04,0.07,0.06,0.5,1.44
2005-01-04,EQC^25,1.54,7336125.13,2274.97,0.02,0.15,0.28,0.15,0.81
2005-01-04,CBRE,3.25,17634722.13,2363.23,0.09,0.34,0.72,2.71,4.08
2005-01-04,BXG.1^17,4.28,8662208.71,522.0,0.1,0.59,0.34,1.04,4.37
2005-01-04,TORCQ^06,11.63,285234.83,17.45,-0.24,-0.38,-0.47,-0.4,-0.84
2005-01-04,NKE,1.52,95084653.32,23951.23,0.04,0.12,0.2,3.37,4.11
2005-01-04,MSFT,1.1,2153503372.39,290312.8,-0.01,0.06,0.07,-0.26,0.11
2005-01-04,ISRL.1^19,3.02,14262.74,13.83,-0.04,-0.01,-0.1,-0.11,-0.69
2005-01-04,LCAV^14,3.45,10695682.55,471.71,0.02,0.26,0.19,0.09,1.14
2005-01-04,CGA.1^07,2.55,551674.93,4354.93,-0.08,0.01,0.32,-0.35,-0.17
2005-01-04,NLMP,5.36,10343.34,9.89,0.07,-0.18,1.0,-0.16,-0.1
2005-01-04,MNT^09,1.86,10878944.29,1443.55,0.02,-0.05,0.01,-0.33,2.98
2005-01-04,IBI^12,,11636905.62,94.98,,,,,
2005-01-04,OBT,0.0,5864.17,100.0,0.06,0.04,0.06,5.3,2.05
2005-01-04,UCIA^11,5.37,34207.62,17.34,-0.12,0.47,-0.15,-0.24,0.44
2005-01-04,EGIG^16,28.57,0.0,,-0.08,-0.08,0.35,0.0,-0.38
2005-01-04,SMT.2^05,0.91,7154961.5,1024.52,0.02,0.08,0.27,0.4,0.94
2005-01-04,ZRAN^11,3.54,10591428.56,496.81,-0.09,-0.32,-0.32,0.11,-0.09
2005-01-04,POCC^14,5.88,66085.96,16.81,-0.03,0.08,0.2,0.08,-0.15
2005-01-04,HWG^14,2.88,600632.43,141.26,-0.03,0.2,1.07,5.55,-7.9
2005-01-04,SNSTA^12,0.0,2845.18,24.04,0.11,0.16,0.12,0.21,0.37
2005-01-04,SXI,2.0,619080.63,351.63,-0.03,0.1,0.06,0.22,-0.25
2005-01-04,GBR,7.21,34917.77,4.62,0.33,0.23,0.2,0.23,0.29
2005-01-04,BH,2.43,1800604.96,641.96,0.04,0.1,0.1,0.74,1.38
2005-01-04,OSBK.2^12,0.33,14590.23,18.55,0.02,0.07,0.2,0.15,0.5
2005-01-04,WMSI^20,4.64,44293.95,14.9,0.11,0.03,-0.07,0.1,0.05
2005-01-04,LO^15,1.69,9867802.85,1678.14,-0.01,0.19,0.23,0.73,0.12
2005-01-04,SBGI,3.0,5073334.35,784.12,0.04,0.16,-0.14,0.54,1.7
2005-01-04,GEOS,5.39,162413.88,104.67,0.11,0.03,-0.09,0.66,1.12
2005-01-04,QUIX^10,2.88,198813.65,178.88,-0.03,0.1,0.07,-0.34,0.11
2005-01-04,ELV,2.13,280245470.5,15956.19,0.04,0.29,0.28,1.43,15.17
2005-01-04,JOE,2.17,22257895.56,4884.56,0.14,0.29,0.54,6.02,4.93
2005-01-04,CTTY^12,12.14,43880.28,5.03,0.39,0.55,0.0,0.69,0.01
2005-01-04,HMC,1.04,6652710.15,49040.59,0.03,0.02,0.09,0.72,0.53
2005-01-04,GBGLF^16,4.4,269951.7,102.92,-0.19,-0.27,-0.18,-0.09,-0.26
2005-01-04,EMBVF,0.0,753.42,1491.14,0.02,0.05,-0.07,0.02,0.03
2005-01-04,AHFI,9.77,4078607.02,,-0.55,0.67,0.58,-0.17,0.48
2005-01-04,VAR^21,2.02,29994243.1,5796.11,-0.02,0.01,0.05,-0.19,1.94
2005-01-04,KNTA^08,7.73,1883402.05,257.73,0.07,-0.11,-0.17,0.51,-0.84
2005-01-04,HBSL^12,8.33,104082.49,37.93,-0.05,-0.18,-0.59,-0.16,-0.04
2005-01-04,MI.1^11,1.26,26661337.87,9860.18,0.02,0.07,0.13,1.73,0.8
2005-01-04,PARF^21,0.14,9296.03,10.49,-0.02,-0.07,-0.05,-0.39,-0.64
2005-01-04,SGC,0.87,51967.17,111.61,0.06,0.09,0.0,0.57,0.05
2005-01-04,FLR,1.83,35404509.18,4565.91,0.01,0.18,0.13,-0.07,4.68
2005-01-04,SCND,0.13,806.48,2.0,0.04,0.17,0.08,-0.4,-0.32
2005-01-04,PETM^15,2.15,35511060.36,5160.41,-0.02,0.18,0.1,0.33,1.3
2005-01-04,CFSI^06,3.51,1813329.15,429.78,0.05,0.12,,0.14,-0.1
2005-01-04,HRBR,6.52,2306005.44,181.63,-0.16,-0.18,-0.23,-1.44,-0.6
2005-01-04,GNW,1.77,18991676.03,13219.2,0.03,0.09,0.21,0.68,0.56
2005-01-04,TAGE^16,5.34,12428.68,8.05,-0.09,,,-0.58,
2005-01-04,FMBP^16,0.27,23061.07,17.65,0.0,0.16,0.24,0.28,1.0
2005-01-04,ESS,1.53,13568990.77,1923.13,0.01,0.1,0.19,-0.43,2.69
2005-01-04,HPR^21,4.63,24029782.65,1323.49,,,,,
