date,ticker,adr14,adv30,mktcap,ret_1m,sma10_rising_diff,sma20_rising_diff,qualifies_1m
2016-09-19,CLVSQ^23,6.31,84645672.15,1243.52,0.8,5.51,9.81,True
2016-09-19,CWEI^17,6.73,37173932.06,910.56,0.11,9.24,20.56,True
2016-09-19,GLNG,5.0,29308711.75,1997.16,0.08,1.19,2.62,True
2016-09-19,GNW,5.25,38690492.59,2467.43,0.29,0.31,1.36,True
2016-09-19,JOYY,5.05,124342766.92,2990.37,0.09,3.19,7.65,True
2016-09-19,MOMO,7.63,91384071.68,4610.77,0.58,1.82,7.79,True
2016-09-19,NAV^21,5.72,30534291.92,1585.23,0.42,4.96,3.67,True
2016-09-19,PBYI,5.05,39354158.16,1928.64,0.2,2.22,11.1,True
2016-09-19,PI,7.1,19400646.3,694.15,0.52,11.9,9.32,True
2016-09-19,REN^19,7.93,53379234.37,358.28,0.33,5.4,9.8,True
2016-09-19,RIGL,7.26,12064700.74,331.06,0.19,0.35,0.52,True
2016-09-19,SRPT,6.97,151177923.94,1349.12,0.97,3.98,3.08,True
2016-09-19,WATT,9.68,23798175.49,359.06,0.3,0.16,4.05,True
2016-09-20,AERI^22,5.37,46245624.55,972.63,1.03,6.9,4.41,True
2016-09-20,BZUN,7.7,10093820.49,977.51,0.6,1.74,4.85,True
2016-09-20,CLCD^17,8.63,26560855.76,429.66,3.04,14.01,9.24,True
2016-09-20,CLVSQ^23,6.36,92771645.53,1243.52,1.02,6.06,10.43,True
2016-09-20,CVRR^19,7.97,10023746.21,1660.5,0.38,1.98,1.37,True
2016-09-20,CWEI^17,6.6,37658462.8,910.56,0.25,9.44,19.85,True
2016-09-20,FOLD^26,5.0,15308062.13,1034.77,0.13,0.17,0.22,True
2016-09-20,GNW,5.26,38770128.02,2467.43,0.27,0.25,1.35,True
2016-09-20,GWPH^21,5.05,67981944.26,2643.45,0.3,20.95,2.97,True
2016-09-20,MOMO,7.49,92371880.41,4610.77,0.48,1.06,7.91,True
2016-09-20,NAV^21,5.69,31294056.66,1585.23,0.45,4.48,3.92,True
2016-09-20,PI,8.16,20417208.96,694.15,0.49,10.63,9.85,True
2016-09-20,PTCT,7.71,11052284.97,312.22,0.26,0.99,1.27,True
2016-09-20,REN^19,8.12,53742565.03,358.28,0.36,5.1,9.37,True
2016-09-20,RIGL,5.68,12070722.03,331.06,0.19,0.3,0.53,True
2016-09-20,SRPT,6.6,187972795.49,1349.12,1.19,6.6,4.44,True
2016-09-21,AERI^22,5.75,50119159.31,972.63,1.03,8.69,5.25,True
2016-09-21,BZUN,6.83,10298796.09,977.51,0.61,1.53,4.94,True
2016-09-21,CHKAQ^21,6.26,345004252.26,5699.15,0.15,0.79,1.49,True
2016-09-21,CLCD^17,9.31,28204903.43,429.66,2.76,14.09,10.52,True
2016-09-21,CLVSQ^23,6.61,107247687.79,1243.52,0.98,7.07,10.61,True
2016-09-21,CVRR^19,8.04,10069196.11,1660.5,0.38,2.12,1.51,True
2016-09-21,CWEI^17,6.03,38645197.31,910.56,0.33,10.4,19.67,True
2016-09-21,FOLD^26,5.09,15054505.06,1034.77,0.12,0.29,0.2,True
2016-09-21,GWPH^21,5.2,68429659.84,2643.45,0.3,19.44,4.52,True
2016-09-21,MOMO,7.24,94551598.08,4610.77,0.49,0.58,7.78,True
2016-09-21,NAV^21,5.55,33215395.11,1585.23,0.59,4.37,4.25,True
2016-09-21,PI,8.0,21124349.98,694.15,0.58,9.32,10.31,True
2016-09-21,PTCT,7.53,11459763.43,312.22,0.29,1.23,1.26,True
2016-09-21,REN^19,7.99,52666194.17,358.28,0.28,4.63,9.16,True
2016-09-21,RIGL,5.0,12115124.48,331.06,0.2,0.27,0.52,True
2016-09-21,SRPT,6.87,203331627.77,1349.12,1.18,9.16,5.85,True
2016-09-22,AERI^22,6.1,52476922.74,972.63,0.94,10.14,6.14,True
2016-09-22,BLUE^25,5.09,73117888.16,2621.31,0.33,15.41,3.24,True
2016-09-22,BZUN,6.56,10376726.86,977.51,0.61,1.34,5.06,True
2016-09-22,CLCD^17,10.77,29109945.2,429.66,2.55,13.89,11.71,True
2016-09-22,CLVSQ^23,6.34,115454994.26,1243.52,1.1,7.54,11.02,True
2016-09-22,CONNQ^25,6.72,10065653.61,325.35,0.68,3.15,1.54,True
2016-09-22,CVRR^19,7.87,10079675.58,1660.5,0.42,2.24,1.64,True
2016-09-22,CWEI^17,6.24,39553599.86,910.56,0.31,10.21,19.57,True
2016-09-22,GWPH^21,5.19,67184434.13,2643.45,0.29,17.72,6.47,True
2016-09-22,MOMO,7.29,97072978.09,4610.77,0.37,0.02,7.67,True
2016-09-22,NAV^21,5.66,33992575.02,1585.23,0.57,4.18,4.6,True
2016-09-22,PI,7.79,21641066.48,694.15,0.56,7.77,10.79,True
2016-09-22,PTCT,7.47,11848737.16,312.22,0.31,1.48,1.29,True
2016-09-22,SRPT,6.77,223238423.71,1349.12,1.34,12.14,7.51,True
2016-09-22,TVTX,5.0,21905408.77,876.61,0.36,6.0,2.49,True
2016-09-22,VNDA,5.42,15520488.55,665.77,0.33,0.24,3.4,True
2016-09-23,AERI^22,6.13,53835615.94,972.63,0.99,11.92,7.08,True
2016-09-23,BLUE^25,5.28,74969009.41,2621.31,0.31,16.89,4.63,True
2016-09-23,BZUN,6.1,10007324.41,977.51,0.49,1.41,5.03,True
2016-09-23,CLCD^17,11.06,29920387.41,429.66,2.7,13.52,12.88,True
2016-09-23,CLVSQ^23,7.0,125150664.6,1243.52,0.53,7.99,11.3,True
2016-09-23,CONNQ^25,7.01,10229744.51,325.35,0.67,3.27,1.79,True
2016-09-23,CVRR^19,7.9,10074195.8,1660.5,0.45,2.3,1.77,True
2016-09-23,CWEI^17,7.3,40678282.23,910.56,0.23,9.97,18.62,True
2016-09-23,GWPH^21,5.4,67493671.44,2643.45,0.26,16.66,8.41,True
2016-09-23,NAV^21,6.14,34353931.56,1585.23,0.51,4.09,4.9,True
2016-09-23,PI,6.69,21925192.44,694.15,0.61,6.77,11.34,True
2016-09-23,PTCT,7.37,12303971.47,312.22,0.41,1.86,1.37,True
2016-09-23,REN^19,7.88,49219168.21,358.28,0.26,3.18,8.67,True
2016-09-23,SRPT,7.43,240537691.49,1349.12,1.19,15.07,9.06,True
2016-09-23,TVTX,5.34,22065950.39,876.61,0.33,5.62,2.88,True
2016-09-23,VNDA,5.56,16302812.69,665.77,0.36,0.17,3.4,True
2016-09-26,AERI^22,6.15,54789783.52,1089.78,1.07,13.55,8.04,True
2016-09-26,BLUE^25,5.27,76186129.48,2629.01,0.4,17.38,5.93,True
2016-09-26,CLCD^17,9.79,30526496.76,478.99,3.09,13.29,14.08,True
2016-09-26,CLVSQ^23,7.15,127888237.25,1423.24,0.63,8.38,11.54,True
2016-09-26,CONNQ^25,7.61,10496293.43,368.88,0.62,3.14,2.02,True
2016-09-26,CVRR^19,8.32,10077522.79,1368.25,0.41,2.2,1.89,True
2016-09-26,CWEI^17,7.25,41405653.4,1309.14,0.27,8.56,18.14,True
2016-09-26,GPRO,5.64,140296125.85,2360.85,0.13,0.85,0.07,True
2016-09-26,OCLR^18,5.05,40875662.03,1443.61,0.18,0.59,1.73,True
2016-09-26,PI,7.12,22407904.36,642.89,0.53,5.18,11.87,True
2016-09-26,PTCT,7.62,12314567.99,399.61,0.45,2.12,1.47,True
2016-09-26,REN^19,7.33,47126196.64,339.33,0.29,2.56,8.47,True
2016-09-26,SGYPQ^19,5.23,18845250.68,1008.5,0.22,0.63,0.46,True
2016-09-26,SRPT,7.49,251369109.19,2771.56,1.23,18.16,10.63,True
2016-09-26,TVTX,5.41,22071993.4,815.88,0.36,5.09,3.25,True
2016-09-26,VNDA,5.49,16708736.63,719.72,0.45,0.19,3.29,True
2016-09-27,AERI^22,6.04,56710152.3,1089.78,1.16,15.59,9.03,True
2016-09-27,ARRY.1^19,5.52,40751205.73,520.56,1.07,0.65,0.23,True
2016-09-27,BLUE^25,5.34,77916627.74,2629.01,0.45,18.21,7.21,True
2016-09-27,CLCD^17,8.96,31014092.6,478.99,2.82,13.08,15.21,True
2016-09-27,CLVSQ^23,7.21,130041474.7,1423.24,0.63,8.66,11.83,True
2016-09-27,CONNQ^25,7.7,10644381.98,368.88,0.6,2.98,2.25,True
2016-09-27,CVRR^19,8.87,10056030.89,1368.25,0.33,2.03,1.94,True
2016-09-27,CWEI^17,7.08,41375942.05,1309.14,0.2,8.45,17.29,True
2016-09-27,ONCE^19,5.3,26955916.54,1806.36,0.16,4.3,1.78,True
2016-09-27,PBYI,5.15,61466361.72,2208.24,0.24,5.33,11.28,True
2016-09-27,PI,6.72,22791384.2,642.89,0.72,3.91,12.36,True
2016-09-27,PTCT,7.62,12488817.96,399.61,0.5,2.4,1.59,True
2016-09-27,REN^19,7.82,45430468.09,339.33,0.31,1.86,8.15,True
2016-09-27,RIC^17,6.61,12208925.88,643.72,0.17,0.5,0.12,True
2016-09-27,SGYPQ^19,5.14,18377094.5,1008.5,0.32,0.71,0.48,True
2016-09-27,SRPT,7.72,255878157.33,2771.56,1.29,21.69,12.14,True
2016-09-28,AERI^22,6.48,57899263.41,1089.78,1.08,17.23,9.92,True
2016-09-28,ARRY.1^19,6.46,46830059.58,520.56,0.9,0.94,0.39,True
2016-09-28,BLUE^25,5.72,80418698.19,2629.01,0.34,17.63,8.35,True
2016-09-28,BZUN,5.66,10112218.4,963.76,0.35,1.46,4.74,True
2016-09-28,CLCD^17,8.43,31627521.51,478.99,3.04,12.98,16.32,True
2016-09-28,CLVSQ^23,7.02,133799660.68,1423.24,0.56,8.9,11.96,True
2016-09-28,CONNQ^25,7.13,10819904.32,368.88,0.58,2.87,2.44,True
2016-09-28,CVRR^19,8.65,10057490.5,1368.25,0.38,1.86,1.98,True
2016-09-28,CWEI^17,6.74,41604268.46,1309.14,0.37,8.64,16.47,True
2016-09-28,EXEL,5.26,80783857.36,3383.26,0.21,2.31,2.32,True
2016-09-28,PI,6.76,23026500.91,642.89,0.78,2.44,12.85,True
2016-09-28,PTCT,7.98,12581786.05,399.61,0.49,2.54,1.7,True
2016-09-28,REN^19,7.19,41645889.72,339.33,0.44,1.39,7.92,True
2016-09-28,RIC^17,6.54,12268618.0,643.72,0.22,0.5,0.37,True
2016-09-28,SGYPQ^19,5.55,18401393.36,1008.5,0.19,0.68,0.49,True
2016-09-28,SRPT,7.59,271995679.01,2771.56,1.33,24.15,13.8,True
2016-09-29,AERI^22,6.78,59064686.59,1089.78,1.0,16.81,10.77,True
2016-09-29,ARRY.1^19,6.74,49312015.46,520.56,0.74,1.2,0.56,True
2016-09-29,BLUE^25,6.02,82561509.79,2629.01,0.28,15.19,9.71,True
2016-09-29,BRSWQ^19,6.01,11893092.66,436.78,0.18,1.39,0.12,True
2016-09-29,BZUN,5.2,10265186.51,963.76,0.19,1.43,4.6,True
2016-09-29,CLCD^17,8.67,32164766.57,478.99,2.66,12.14,17.43,True
2016-09-29,CLVSQ^23,7.42,136224341.07,1423.24,0.48,8.71,11.97,True
2016-09-29,CONNQ^25,7.34,10995770.3,368.88,0.52,2.64,2.62,True
2016-09-29,CVRR^19,8.99,10124255.75,1368.25,0.25,1.59,2.03,True
2016-09-29,CWEI^17,6.87,41838812.85,1309.14,0.3,7.9,16.43,True
2016-09-29,MACK^24,6.26,14885395.88,750.71,0.33,0.96,0.05,True
2016-09-29,PI,6.52,23791504.56,642.89,0.59,0.97,13.34,True
2016-09-29,PRTA,5.08,19262292.36,2112.1,0.16,7.43,3.25,True
2016-09-29,PTCT,8.11,12742683.77,399.61,0.5,2.75,1.77,True
2016-09-29,REN^19,7.31,41084381.15,339.33,0.43,0.54,7.74,True
2016-09-29,SRPT,7.94,277785579.95,2771.56,1.22,26.85,15.6,True
2016-09-30,AERI^22,6.81,59684081.57,1089.78,0.94,15.53,11.68,True
2016-09-30,ARRY.1^19,6.69,51394753.98,520.56,0.88,1.53,0.77,True
2016-09-30,BLUE^25,5.59,83740135.79,2629.01,0.34,12.61,10.85,True
2016-09-30,CLCD^17,8.66,33120094.87,478.99,2.51,11.35,18.73,True
2016-09-30,CLVSQ^23,7.25,138565022.51,1423.24,0.46,8.19,12.19,True
2016-09-30,CONNQ^25,6.69,11159216.31,368.88,0.53,2.32,2.81,True
2016-09-30,CVRR^19,8.36,10145952.08,1368.25,0.27,0.88,2.1,True
2016-09-30,CWEI^17,6.61,41630922.17,1309.14,0.27,7.95,16.43,True
2016-09-30,ERII,5.35,10225894.47,781.34,0.31,2.28,1.96,True
2016-09-30,MACK^24,6.1,15360791.51,750.71,0.39,1.12,0.21,True
2016-09-30,PI,6.03,24739382.62,642.89,0.64,0.07,13.42,True
2016-09-30,PTCT,7.75,15835131.43,399.61,0.83,3.11,2.0,True
2016-09-30,REN^19,6.87,39948545.27,339.33,0.55,0.27,7.6,True
2016-09-30,RIC^17,6.65,12225484.36,643.72,0.2,0.37,0.73,True
2016-09-30,SRPT,8.05,282052172.49,2771.56,1.25,30.02,17.36,True
2016-09-30,TWLO,5.3,307704591.9,5406.12,0.19,7.78,7.6,True
2016-10-03,AERI^22,6.7,60375341.82,1052.68,0.96,14.47,12.54,True
2016-10-03,ARRY.1^19,6.92,53267393.96,1094.11,0.87,1.83,0.99,True
2016-10-03,AVXS^18,5.46,18863550.68,1139.25,0.21,4.33,2.06,True
2016-10-03,BLUE^25,5.62,84018811.24,2485.97,0.37,10.12,12.23,True
2016-10-03,BRSWQ^19,5.92,12278138.91,489.89,0.22,1.64,0.32,True
2016-10-03,CLCD^17,9.79,33836083.5,733.85,2.55,10.01,19.89,True
2016-10-03,CLVSQ^23,7.36,140798675.69,1381.47,0.41,7.88,12.49,True
2016-10-03,CONNQ^25,6.51,11221559.87,332.77,0.51,1.96,2.99,True
2016-10-03,CVRR^19,8.01,10192375.36,1294.45,0.26,0.45,2.18,True
2016-10-03,CWEI^17,6.1,42043271.38,1471.36,0.43,8.57,16.61,True
2016-10-03,MACK^24,6.82,16767518.29,797.15,0.31,1.25,0.33,True
2016-10-03,OASPQ^20,5.23,111712375.82,2069.18,0.24,0.21,0.42,True
2016-10-03,PTCT,8.54,16547514.79,480.15,0.63,3.04,2.27,True
2016-10-03,REN^19,7.24,38761634.35,401.58,0.55,0.25,7.02,True
2016-10-03,SRPT,8.07,283931219.14,3248.04,1.35,29.01,19.04,True
2016-10-03,TWLO,5.37,303239678.72,5430.59,0.21,8.59,7.16,True
2016-10-04,AERI^22,6.55,61127559.35,1052.68,0.98,12.54,13.41,True
2016-10-04,ARRY.1^19,7.44,54614465.08,1094.11,0.89,2.13,1.19,True
2016-10-04,AVXS^18,5.05,18796802.84,1139.25,0.22,3.35,2.12,True
2016-10-04,BLUE^25,5.41,85583628.61,2485.97,0.4,7.38,13.42,True
2016-10-04,BRSWQ^19,6.0,12346564.01,489.89,0.24,1.69,0.5,True
2016-10-04,CLCD^17,9.74,34246716.04,733.85,2.65,9.3,19.78,True
2016-10-04,CLVSQ^23,7.46,142126741.16,1381.47,0.5,6.76,12.64,True
2016-10-04,CONNQ^25,6.36,11411227.54,332.77,0.54,1.62,3.19,True
2016-10-04,CVRR^19,7.65,10286481.78,1294.45,0.32,0.23,2.26,True
2016-10-04,CWEI^17,6.15,42305067.59,1471.36,0.32,8.58,16.54,True
2016-10-04,CZR.3^20,8.34,12440326.56,1079.56,0.21,1.56,0.28,True
2016-10-04,ERII,5.03,10569692.85,830.18,0.28,2.07,2.28,True
2016-10-04,MACK^24,7.1,17512030.89,797.15,0.29,1.39,0.42,True
2016-10-04,PTCT,8.26,16905164.77,480.15,0.71,3.13,2.51,True
2016-10-04,REN^19,7.21,36330476.03,401.58,0.43,0.44,6.43,True
2016-10-04,SRPT,7.8,286747178.67,3248.04,1.3,26.79,20.65,True
2016-10-05,AERI^22,5.76,61822914.71,1052.68,0.97,10.73,14.26,True
2016-10-05,ARRY.1^19,7.51,55646489.53,1094.11,0.94,2.46,1.34,True
2016-10-05,BRSWQ^19,5.99,12756658.3,489.89,0.35,1.69,0.77,True
2016-10-05,CLCD^17,9.82,35274176.03,733.85,0.9,8.4,20.0,True
2016-10-05,CLVSQ^23,7.48,135102725.57,1381.47,0.59,5.79,12.89,True
2016-10-05,CONNQ^25,6.04,11454460.84,332.77,0.53,1.01,3.33,True
2016-10-05,CRBP,9.07,11072625.85,295.81,1.09,0.47,2.86,True
2016-10-05,CVRR^19,7.59,10381311.83,1294.45,0.36,0.07,2.33,True
2016-10-05,CWEI^17,6.09,43141733.52,1471.36,0.3,7.46,16.67,True
2016-10-05,CZR.3^20,8.4,12697866.24,1079.56,0.24,1.36,0.39,True
2016-10-05,GPRO,5.61,145251796.14,2296.15,0.2,2.88,0.56,True
2016-10-05,MACK^24,7.15,18167031.53,797.15,0.31,1.44,0.51,True
2016-10-05,OASPQ^20,5.28,116265933.87,2069.18,0.17,0.91,0.4,True
2016-10-05,PTCT,8.16,17284434.25,480.15,0.73,3.23,2.77,True
2016-10-05,REN^19,6.16,39586560.2,401.58,0.32,1.06,6.16,True
2016-10-05,SRPT,7.67,288877801.69,3248.04,1.3,24.63,22.25,True
2016-10-06,AERI^22,5.21,62964758.68,1052.68,1.02,9.29,15.06,True
2016-10-06,ARRY.1^19,7.79,56148222.66,1094.11,0.86,2.75,1.48,True
2016-10-06,AUPH,5.48,12313309.65,106.21,1.44,1.0,0.33,True
2016-10-06,AVXS^18,5.29,20725897.43,1139.25,0.29,2.11,2.82,True
2016-10-06,BLUE^25,5.15,87257939.82,2485.97,0.38,3.31,15.03,True
2016-10-06,BRSWQ^19,7.01,12698670.64,489.89,0.28,1.66,0.88,True
2016-10-06,CLCD^17,9.88,35534980.54,733.85,0.48,7.88,20.18,True
2016-10-06,CLVSQ^23,7.79,127432671.95,1381.47,0.51,4.49,12.68,True
2016-10-06,CONNQ^25,6.23,11549024.84,332.77,0.52,0.49,3.37,True
2016-10-06,CRBP,9.44,12000671.83,295.81,0.83,0.47,2.93,True
2016-10-06,CWEI^17,6.21,44098484.82,1471.36,0.24,6.95,16.31,True
2016-10-06,CZR.3^20,8.39,12711023.54,1079.56,0.24,0.84,0.47,True
2016-10-06,MACK^24,7.17,18429275.93,797.15,0.28,1.28,0.59,True
2016-10-06,PTCT,8.49,17578461.3,480.15,0.69,3.22,3.01,True
2016-10-06,REN^19,6.25,40609050.92,401.58,0.29,1.92,5.79,True
2016-10-06,SRPT,7.71,289637864.07,3248.04,1.22,21.47,23.67,True
2016-10-07,ARRY.1^19,7.86,57173755.92,1094.11,0.83,3.03,1.65,True
2016-10-07,AUPH,7.07,13674413.8,106.21,1.2,1.21,0.56,True
2016-10-07,AVXS^18,5.11,21192187.54,1139.25,0.35,1.87,3.64,True
2016-10-07,BLUE^25,5.04,87385300.36,2485.97,0.25,1.28,15.94,True
2016-10-07,BRSWQ^19,7.1,12836822.12,489.89,0.24,1.64,1.01,True
2016-10-07,CLCD^17,9.64,35944790.69,733.85,0.81,7.41,20.25,True
2016-10-07,CLVSQ^23,10.3,143800476.56,1381.47,0.15,2.77,12.19,True
2016-10-07,CONNQ^25,6.01,11589317.41,332.77,0.38,0.07,3.37,True
2016-10-07,CRBP,8.65,12663827.77,295.81,0.96,0.72,3.05,True
2016-10-07,CWEI^17,6.32,44324302.88,1471.36,0.23,7.36,16.1,True
2016-10-07,CZR.3^20,8.41,12778934.44,1079.56,0.18,0.33,0.6,True
2016-10-07,GPRO,5.54,146350663.07,2296.15,0.16,2.19,0.98,True
2016-10-07,MACK^24,8.24,18963656.44,797.15,0.17,1.07,0.68,True
2016-10-07,PTCT,7.68,17726754.03,480.15,0.64,3.01,3.28,True
2016-10-07,REN^19,6.32,39829114.28,401.58,0.28,2.7,5.72,True
2016-10-07,SRPT,5.53,305230589.67,3248.04,1.03,18.41,25.09,True
2016-10-10,ARRY.1^19,7.72,57881624.29,1069.79,0.87,2.74,1.8,True
2016-10-10,AUPH,7.89,14133663.37,165.85,1.16,1.42,0.79,True
2016-10-10,BITA.1^20,5.16,16665969.47,2044.69,0.12,2.19,2.66,True
2016-10-10,BRSWQ^19,7.03,12960929.09,469.62,0.21,1.64,1.12,True
2016-10-10,CLCD^17,8.73,36324023.45,696.92,0.7,6.77,20.38,True
2016-10-10,CLVSQ^23,9.37,148359033.03,1127.02,0.19,1.45,11.85,True
2016-10-10,CRBP,9.16,13620665.22,426.51,0.84,0.94,3.15,True
2016-10-10,CWEI^17,6.05,45668008.63,1454.14,0.25,8.34,15.59,True
2016-10-10,GPRO,5.34,147897081.75,2249.35,0.16,1.7,1.16,True
2016-10-10,MACK^24,8.06,19017472.78,687.94,0.22,0.86,0.75,True
2016-10-10,OASPQ^20,5.67,121741121.98,2042.12,0.1,1.83,0.32,True
2016-10-10,PTCT,7.1,18372173.65,457.19,0.7,2.89,3.52,True
2016-10-10,REN^19,6.43,40384284.22,454.75,0.29,3.44,5.66,True
2016-10-10,SRPT,5.22,307205977.03,3061.86,1.03,15.02,26.46,True
2016-10-10,TECK,5.1,157892923.36,10040.33,0.11,0.22,1.41,True
2016-10-10,WLL.2^20,5.45,222348561.35,2223.76,0.15,1.43,0.15,True
2016-10-11,AKS^20,5.01,57718819.0,1078.13,0.18,0.28,0.06,True
2016-10-11,ARRY.1^19,8.17,58714590.73,1069.79,0.94,2.44,1.96,True
2016-10-11,AUPH,8.76,14375199.53,165.85,1.07,1.59,0.89,True
2016-10-11,BRSWQ^19,7.32,13134233.17,469.62,0.19,1.68,1.26,True
2016-10-11,BZUN,5.18,11169130.85,1068.2,0.34,1.46,3.79,True
2016-10-11,CLCD^17,8.46,36479372.14,696.92,0.69,6.04,20.4,True
2016-10-11,CRBP,9.19,14028971.67,426.51,0.84,1.2,3.2,True
2016-10-11,CWEI^17,5.92,45909672.6,1454.14,0.25,8.89,15.82,True
2016-10-11,GPRO,5.59,150036042.35,2249.35,0.19,1.12,1.41,True
2016-10-11,MACK^24,8.58,19522555.7,687.94,0.23,0.64,0.82,True
2016-10-11,MOMO,6.18,97939121.36,4528.27,0.2,0.46,2.62,True
2016-10-11,OASPQ^20,5.56,123667652.69,2042.12,0.18,2.14,0.42,True
2016-10-11,PTCT,7.7,18969093.04,457.19,0.7,2.68,3.75,True
2016-10-11,REN^19,6.64,40357199.5,454.75,0.34,4.4,5.75,True
2016-10-11,SRPT,5.56,312431569.37,3061.86,1.02,11.14,27.89,True
2016-10-11,WLL.2^20,5.55,222560065.47,2223.76,0.2,1.62,0.29,True
2016-10-12,ARRY.1^19,8.29,59032124.71,1069.79,0.85,2.19,2.12,True
2016-10-12,AUPH,9.36,14660319.4,165.85,0.95,1.74,1.02,True
2016-10-12,BRSWQ^19,7.53,13249842.78,469.62,0.1,1.4,1.39,True
2016-10-12,BZUN,5.22,10704902.38,1068.2,0.27,1.5,3.72,True
2016-10-12,CLCD^17,7.96,36969538.84,696.92,0.68,5.02,20.32,True
2016-10-12,CRBP,9.23,14376892.25,426.51,0.75,1.42,3.17,True
2016-10-12,CWEI^17,5.78,45595019.73,1454.14,0.19,8.55,15.87,True
2016-10-12,GPRO,5.61,151143746.04,2249.35,0.09,0.46,1.59,True
2016-10-12,HCRSQ^20,5.8,11164809.17,985.92,0.07,1.63,1.23,True
2016-10-12,MACK^24,7.75,19764768.43,687.94,0.09,0.37,0.86,True
2016-10-12,MOMO,6.19,96095390.34,4528.27,0.06,0.57,2.34,True
2016-10-12,OASPQ^20,5.77,124301448.88,2042.12,0.13,2.11,0.55,True
2016-10-12,PTCT,7.43,19125424.46,457.19,0.61,2.58,3.93,True
2016-10-12,REN^19,6.36,40232105.56,454.75,0.3,4.84,5.83,True
2016-10-12,SRPT,5.49,322079883.39,3061.86,0.95,7.3,28.57,True
2016-10-12,WLL.2^20,5.54,221411353.62,2223.76,0.21,1.57,0.47,True
2016-10-13,ARRY.1^19,8.29,59588553.81,1069.79,0.88,1.97,2.28,True
2016-10-13,ATW^17,5.84,31079085.57,576.07,0.33,1.81,0.09,True
2016-10-13,AUPH,9.58,14914426.21,165.85,1.04,1.85,1.15,True
2016-10-13,BZUN,6.38,10735106.09,1068.2,0.16,1.43,3.52,True
2016-10-13,CLCD^17,7.64,37508897.08,696.92,0.63,4.41,19.92,True
2016-10-13,CRBP,9.75,14747284.87,426.51,0.53,1.75,3.1,True
2016-10-13,CWEI^17,5.34,44622719.2,1454.14,0.25,7.97,15.8,True
2016-10-13,HCRSQ^20,5.76,11201988.59,985.92,0.12,1.8,1.25,True
2016-10-13,OASPQ^20,5.5,125229586.71,2042.12,0.21,1.9,0.68,True
2016-10-13,PTCT,7.2,19166746.48,457.19,0.6,2.5,4.13,True
2016-10-13,REN^19,6.36,40404330.14,454.75,0.36,5.51,5.76,True
2016-10-13,SRPT,5.24,323819615.03,3061.86,0.83,3.53,29.54,True
2016-10-13,TVRD,8.19,10070354.57,236.1,0.35,0.93,2.31,True
2016-10-13,VALPQ^21,5.23,80170635.97,2523.61,0.2,1.05,0.13,True
2016-10-13,WB,5.03,88303438.87,11012.08,0.15,3.03,3.64,True
2016-10-13,WLL.2^20,5.31,221477330.58,2223.76,0.23,1.42,0.62,True
2016-10-14,ARRY.1^19,6.71,59988104.5,1069.79,0.85,1.63,2.43,True
2016-10-14,ATW^17,5.77,31106846.73,576.07,0.31,1.66,0.33,True
2016-10-14,AUPH,10.31,15078540.51,165.85,1.07,1.87,1.26,True
2016-10-14,CLCD^17,7.39,38194300.12,696.92,0.5,3.25,19.36,True
2016-10-14,CRBP,10.83,15176115.6,426.51,0.38,2.0,3.02,True
2016-10-14,CWEI^17,5.35,44744944.24,1454.14,0.15,7.19,15.87,True
2016-10-14,HCRSQ^20,5.81,11388852.41,985.92,0.17,1.91,1.39,True
2016-10-14,NEBLQ.1^21,5.77,71013033.86,1485.71,0.1,0.43,0.06,True
2016-10-14,OASPQ^20,5.62,124830800.59,2042.12,0.19,1.63,0.83,True
2016-10-14,PDS,5.2,13126990.78,1361.78,0.2,0.7,0.04,True
2016-10-14,PTCT,7.3,19265792.3,457.19,0.47,1.94,4.29,True
2016-10-14,REN^19,6.15,41890689.26,454.75,0.43,5.85,5.95,True
2016-10-14,TVRD,8.55,10488347.14,236.1,0.26,0.68,2.35,True
2016-10-14,UNTCQ^20,5.97,12296100.89,890.31,0.1,1.52,0.25,True
2016-10-14,VALPQ^21,5.2,79372506.76,2523.61,0.2,0.87,0.31,True
2016-10-14,WLL.2^20,5.4,221291494.92,2223.76,0.25,1.25,0.77,True
2016-10-17,ARRY.1^19,6.04,60625878.27,1068.17,0.83,1.27,2.55,True
2016-10-17,ATW^17,5.93,31719591.9,588.35,0.34,1.51,0.58,True
2016-10-17,AUPH,11.38,15513944.44,146.79,1.12,1.86,1.38,True
2016-10-17,CLCD^17,8.08,38711257.83,703.08,0.27,2.42,18.47,True
2016-10-17,CRCQQ^20,8.04,30285222.96,460.32,0.11,0.22,0.73,True
2016-10-17,CWEI^17,5.5,43848412.83,1520.79,0.14,5.43,15.91,True
2016-10-17,HCRSQ^20,5.99,11149834.88,972.01,0.15,1.87,1.49,True
2016-10-17,OASPQ^20,5.63,124532806.42,1993.41,0.25,1.35,0.99,True
2016-10-17,PDS,5.47,13267872.71,1358.83,0.2,0.69,0.11,True
2016-10-17,REN^19,5.96,38735567.31,496.82,0.35,6.41,6.16,True
2016-10-17,SM,5.01,110046165.5,3285.77,0.2,3.83,1.17,True
2016-10-17,TVRD,8.03,10692499.38,211.05,0.24,0.42,2.34,True
2016-10-17,UNTCQ^20,6.01,12193861.07,882.25,0.12,0.99,0.47,True
2016-10-17,VALPQ^21,5.16,79098849.54,2502.51,0.22,0.73,0.48,True
2016-10-17,WLL.2^20,5.68,221553232.8,2137.56,0.24,1.0,0.89,True
